flight_id,airline,source,destination,departure_time,arrival_time,duration_minutes,is_overnight,duration_anomaly,duration_corrected,departure_date,departure_hour,route
SJ200,SPICEJET,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,167.0,True,False,False,2026-04-18,23,BOM → DEL
SJ201,SPICEJET,BLR,DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,122.0,False,False,False,2026-04-19,9,BLR → DEL
SJ202,SPICEJET,CCU,HYD,2026-04-20 17:21:41.703,2026-04-20 19:08:41.703,107.0,False,False,False,2026-04-20,17,CCU → HYD
SJ203,SPICEJET,DEL,HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,125.0,False,False,False,2026-04-19,16,DEL → HYD
SJ204,SPICEJET,CCU,DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,101.0,False,False,False,2026-04-19,16,CCU → DEL
SJ205,SPICEJET,HYD,CCU,2026-04-20 21:56:41.703,2026-04-20 23:00:41.703,64.0,False,False,False,2026-04-20,21,HYD → CCU
SJ206,SPICEJET,DEL,CCU,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,278.0,True,False,False,2026-04-19,20,DEL → CCU
SJ207,SPICEJET,DEL,CCU,2026-04-20 00:52:41.703,2026-04-20 04:05:41.703,193.0,False,False,False,2026-04-20,0,DEL → CCU
SJ208,SPICEJET,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,61.0,False,False,False,2026-04-19,18,DEL → HYD
SJ209,SPICEJET,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,True,False,False,2026-04-18,22,BLR → BOM
SJ210,SPICEJET,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,213.0,True,False,False,2026-04-18,23,HYD → CCU
SJ211,SPICEJET,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,132.0,False,False,False,2026-04-18,16,MAA → BOM
SJ212,UNKNOWN,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,False,False,False,2026-04-17,19,MAA → BLR
SJ213,SPICEJET,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,209.0,False,False,False,2026-04-19,1,BOM → CCU
SJ214,SPICEJET,BOM,MAA,2026-04-20 20:54:41.703,2026-04-20 22:10:41.703,76.0,False,False,False,2026-04-20,20,BOM → MAA
SJ215,SPICEJET,CCU,DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,95.0,False,False,False,2026-04-19,14,CCU → DEL
SJ216,SPICEJET,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,176.0,False,False,False,2026-04-18,18,BOM → CCU
SJ217,SPICEJET,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,187.0,False,False,False,2026-04-19,2,BOM → CCU
SJ218,SPICEJET,DEL,HYD,2026-04-20 11:58:41.703,2026-04-20 15:03:41.703,185.0,False,False,False,2026-04-20,11,DEL → HYD
SJ219,SPICEJET,BOM,DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,277.0,False,False,False,2026-04-18,9,BOM → DEL
SJ220,SPICEJET,BOM,CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,96.0,False,False,False,2026-04-18,13,BOM → CCU
SJ221,SPICEJET,MAA,HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,286.0,False,False,False,2026-04-19,18,MAA → HYD
SJ222,SPICEJET,BOM,DEL,2026-04-20 14:15:41.703,2026-04-20 17:09:41.703,174.0,False,False,False,2026-04-20,14,BOM → DEL
SJ223,SPICEJET,HYD,MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,74.0,True,False,False,2026-04-17,23,HYD → MAA
SJ224,SPICEJET,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,172.0,False,False,False,2026-04-18,12,DEL → MAA
SJ225,SPICEJET,DEL,HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,157.0,False,False,False,2026-04-18,18,DEL → HYD
SJ226,SPICEJET,HYD,BOM,2026-04-20 08:47:41.704,2026-04-20 12:54:41.704,247.0,False,False,False,2026-04-20,8,HYD → BOM
SJ227,SPICEJET,BOM,CCU,2026-04-20 08:32:41.704,2026-04-20 12:53:41.704,261.0,False,False,False,2026-04-20,8,BOM → CCU
SJ228,SPICEJET,BOM,CCU,2026-04-20 08:29:41.704,2026-04-20 12:16:41.704,227.0,False,False,False,2026-04-20,8,BOM → CCU
SJ229,SPICEJET,CCU,DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,122.0,True,False,False,2026-04-17,22,CCU → DEL
SJ230,SPICEJET,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0,False,False,False,2026-04-18,6,BOM → CCU
SJ231,SPICEJET,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,False,False,False,2026-04-18,4,DEL → BLR
SJ232,SPICEJET,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,260.0,False,False,False,2026-04-17,15,MAA → BLR
SJ233,SPICEJET,DEL,HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,98.0,False,False,False,2026-04-18,1,DEL → HYD
SJ234,SPICEJET,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,123.0,False,False,False,2026-04-19,4,BLR → CCU
SJ235,SPICEJET,BOM,DEL,2026-04-20 09:57:41.704,2026-04-20 13:45:41.704,228.0,False,False,False,2026-04-20,9,BOM → DEL
SJ236,SPICEJET,MAA,BOM,2026-04-20 18:03:41.704,2026-04-20 22:02:41.704,239.0,False,False,False,2026-04-20,18,MAA → BOM
SJ237,SPICEJET,BOM,CCU,2026-04-20 16:32:41.704,2026-04-20 19:00:41.704,148.0,False,False,False,2026-04-20,16,BOM → CCU
SJ238,SPICEJET,MAA,BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,238.0,False,False,False,2026-04-19,11,MAA → BLR
SJ239,SPICEJET,BOM,CCU,2026-04-20 22:24:41.704,2026-04-21 00:10:41.704,106.0,True,False,False,2026-04-20,22,BOM → CCU
SJ240,SPICEJET,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,219.0,False,False,False,2026-04-17,16,BOM → HYD
SJ241,SPICEJET,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,159.0,False,False,False,2026-04-19,3,DEL → HYD
SJ242,SPICEJET,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,167.0,False,False,False,2026-04-18,14,BLR → HYD
SJ243,SPICEJET,BLR,DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,286.0,False,False,False,2026-04-19,18,BLR → DEL
SJ244,SPICEJET,BLR,DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,108.0,False,False,False,2026-04-17,13,BLR → DEL
SJ245,SPICEJET,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,212.0,False,False,False,2026-04-19,6,BOM → DEL
SJ246,SPICEJET,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,60.004933333333334,False,False,False,2026-04-19,2,BOM → DEL
SJ247,SPICEJET,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,245.0,True,False,False,2026-04-18,23,DEL → BOM
UK001,VISTARA,CCU,DEL,2026-04-20 05:06:41.700,2026-04-20 06:31:41.700,85.0,False,False,False,2026-04-20,5,CCU → DEL
UK002,VISTARA,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0,False,False,False,2026-04-17,14,CCU → MAA
UK003,UNKNOWN,HYD,DEL,2026-04-20 21:41:41.700,2026-04-21 02:19:41.700,278.0,True,False,False,2026-04-20,21,HYD → DEL
UK004,VISTARA,BOM,CCU,2026-04-20 17:56:41.700,2026-04-20 18:30:41.700,34.0,False,False,False,2026-04-20,17,BOM → CCU
UK005,VISTARA,BOM,MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,252.0,False,False,False,2026-04-17,14,BOM → MAA
UK006,VISTARA,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,99.0,False,False,False,2026-04-18,20,MAA → CCU
UK007,VISTARA,DEL,HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,134.0,False,False,False,2026-04-19,18,DEL → HYD
UK008,VISTARA,CCU,BLR,2026-04-20 03:57:41.701,2026-04-20 04:34:41.701,37.0,False,False,False,2026-04-20,3,CCU → BLR
UK009,VISTARA,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0,False,False,False,2026-04-18,11,BOM → DEL
UK010,VISTARA,MAA,HYD,2026-04-20 17:53:41.701,2026-04-20 20:40:41.701,167.0,False,False,False,2026-04-20,17,MAA → HYD
UK011,VISTARA,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0,False,False,False,2026-04-18,4,CCU → DEL
UK012,VISTARA,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,True,False,False,2026-04-18,22,MAA → BOM
UK013,VISTARA,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,180.0,True,False,False,2026-04-18,23,BOM → MAA
UK014,VISTARA,HYD,MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,85.0,False,False,False,2026-04-17,20,HYD → MAA
UK015,VISTARA,BLR,BOM,2026-04-20 04:46:41.701,2026-04-20 06:33:41.701,107.0,False,False,False,2026-04-20,4,BLR → BOM
UK016,VISTARA,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,False,False,False,2026-04-18,10,DEL → CCU
UK017,VISTARA,BLR,HYD,2026-04-20 13:14:41.701,2026-04-20 14:49:41.701,95.0,False,False,False,2026-04-20,13,BLR → HYD
UK018,VISTARA,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,113.0,False,False,False,2026-04-18,2,BOM → CCU
UK019,VISTARA,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,False,False,False,2026-04-18,3,BOM → HYD
UK020,VISTARA,MAA,BLR,2026-04-19 21:23:41.701,2026-04-19 22:38:41.701,75.0,False,False,False,2026-04-19,21,MAA → BLR
UK021,VISTARA,HYD,MAA,2026-04-20 22:00:41.701,2026-04-20 23:50:41.701,110.0,False,False,False,2026-04-20,22,HYD → MAA
UK022,VISTARA,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,277.0,False,False,False,2026-04-19,6,DEL → HYD
UK023,VISTARA,DEL,MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,288.0,False,False,False,2026-04-19,14,DEL → MAA
UK024,VISTARA,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,300.0,False,False,False,2026-04-19,8,MAA → BLR
UK025,VISTARA,DEL,BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,232.0,True,False,False,2026-04-17,22,DEL → BOM
UK026,VISTARA,HYD,MAA,2026-04-20 21:38:41.701,2026-04-20 23:44:41.701,126.0,False,False,False,2026-04-20,21,HYD → MAA
UK027,VISTARA,BOM,CCU,2026-04-20 22:44:41.701,2026-04-21 01:05:41.701,141.0,True,False,False,2026-04-20,22,BOM → CCU
UK028,VISTARA,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,95.0,False,False,False,2026-04-19,9,HYD → MAA
UK029,VISTARA,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,169.0,True,False,False,2026-04-18,23,DEL → BOM
UK030,VISTARA,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,267.0,False,False,False,2026-04-17,15,CCU → DEL
UK031,VISTARA,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,215.0,False,False,False,2026-04-19,3,CCU → DEL
UK032,VISTARA,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0,False,False,False,2026-04-18,3,BLR → BOM
UK033,VISTARA,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0,False,False,False,2026-04-18,4,HYD → DEL
UK034,VISTARA,DEL,BLR,2026-04-20 06:47:41.701,2026-04-20 10:11:41.701,204.0,False,False,False,2026-04-20,6,DEL → BLR
UK035,VISTARA,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,76.0,False,False,False,2026-04-18,21,HYD → BOM
UK036,VISTARA,CCU,BLR,2026-04-20 19:48:41.701,2026-04-21 00:12:41.701,264.0,True,False,False,2026-04-20,19,CCU → BLR
UK037,VISTARA,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,242.0,False,False,False,2026-04-19,1,BLR → BOM
UK038,VISTARA,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,189.0,False,False,False,2026-04-18,12,MAA → CCU
UK039,VISTARA,HYD,BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,73.0,False,False,False,2026-04-18,1,HYD → BOM
UK040,VISTARA,HYD,CCU,2026-04-20 09:15:41.701,2026-04-20 10:32:41.701,77.0,False,False,False,2026-04-20,9,HYD → CCU
UK041,VISTARA,HYD,MAA,2026-04-19 22:37:41.701,2026-04-19 23:44:41.701,67.0,False,False,False,2026-04-19,22,HYD → MAA
UK042,VISTARA,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,True,False,False,2026-04-18,20,MAA → BOM
UK043,VISTARA,DEL,HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,244.0,False,False,False,2026-04-18,0,DEL → HYD
UK044,VISTARA,BLR,BOM,2026-04-19 20:31:41.701,2026-04-19 23:29:41.701,178.0,False,False,False,2026-04-19,20,BLR → BOM
UK045,VISTARA,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,False,False,False,2026-04-18,7,MAA → HYD
UK046,VISTARA,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,148.0,False,False,False,2026-04-19,3,CCU → DEL
UK047,VISTARA,BLR,HYD,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,245.0,False,False,False,2026-04-19,18,BLR → HYD
UK048,VISTARA,MAA,DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,285.0,False,False,False,2026-04-19,13,MAA → DEL
UK049,VISTARA,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,45.0,False,False,False,2026-04-17,19,HYD → BOM
UK050,VISTARA,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,False,False,False,2026-04-18,12,BOM → DEL
UK051,VISTARA,HYD,DEL,2026-04-20 03:55:41.701,2026-04-20 06:55:41.701,180.0,False,False,False,2026-04-20,3,HYD → DEL
UK052,VISTARA,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,52.0,False,False,False,2026-04-17,20,BLR → CCU
UK053,VISTARA,BLR,BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,170.0,True,False,False,2026-04-17,23,BLR → BOM
UK054,VISTARA,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0,False,False,False,2026-04-18,0,BLR → BOM
UK055,VISTARA,HYD,DEL,2026-04-20 16:48:41.701,2026-04-20 19:31:41.701,163.0,False,False,False,2026-04-20,16,HYD → DEL
UK056,VISTARA,HYD,MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,46.0,False,False,False,2026-04-19,9,HYD → MAA
UK057,VISTARA,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,279.0,False,False,False,2026-04-18,15,CCU → DEL
UK058,VISTARA,MAA,BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,198.0,False,False,False,2026-04-19,13,MAA → BOM
UK059,VISTARA,HYD,MAA,2026-04-20 20:33:41.701,2026-04-20 22:10:41.701,97.0,False,False,False,2026-04-20,20,HYD → MAA
UK060,VISTARA,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,213.0,False,False,False,2026-04-18,16,BLR → CCU
UK061,VISTARA,BLR,BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,110.0,False,False,False,2026-04-19,17,BLR → BOM
UK062,VISTARA,HYD,DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,182.0,False,False,False,2026-04-17,12,HYD → DEL
UK063,VISTARA,DEL,BOM,2026-04-20 16:29:41.701,2026-04-20 17:41:41.701,72.0,False,False,False,2026-04-20,16,DEL → BOM
UK064,VISTARA,BOM,DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0,False,False,False,2026-04-17,12,BOM → DEL
UK065,VISTARA,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,248.0,False,False,False,2026-04-19,9,BOM → CCU
UK066,VISTARA,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,98.0,False,False,False,2026-04-19,10,BOM → CCU
UK067,VISTARA,BOM,CCU,2026-04-20 21:36:41.701,2026-04-21 01:02:41.701,206.0,True,False,False,2026-04-20,21,BOM → CCU
UK068,VISTARA,BLR,MAA,2026-04-20 16:28:41.701,2026-04-20 18:09:41.701,101.0,False,False,False,2026-04-20,16,BLR → MAA
UK069,VISTARA,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,133.0,False,False,False,2026-04-19,1,CCU → DEL
UK070,VISTARA,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,133.0,False,False,False,2026-04-19,4,BOM → DEL
UK071,VISTARA,DEL,HYD,2026-04-20 10:50:41.701,2026-04-20 14:06:41.701,196.0,False,False,False,2026-04-20,10,DEL → HYD
UK072,VISTARA,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0049666666667,False,False,False,2026-04-18,2,BOM → BLR
UK073,VISTARA,BLR,CCU,2026-04-20 03:59:41.702,2026-04-20 08:09:41.702,250.0,False,False,False,2026-04-20,3,BLR → CCU
UK074,VISTARA,BOM,DEL,2026-04-20 16:44:41.702,2026-04-20 18:41:41.702,117.0,False,False,False,2026-04-20,16,BOM → DEL
UK075,VISTARA,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,279.0,True,False,False,2026-04-18,23,MAA → CCU
UK076,VISTARA,MAA,CCU,2026-04-20 08:03:41.702,2026-04-20 12:26:41.702,263.0,False,False,False,2026-04-20,8,MAA → CCU
UK077,UNKNOWN,HYD,BOM,2026-04-20 16:22:41.702,2026-04-20 18:00:41.702,98.0,False,False,False,2026-04-20,16,HYD → BOM
UK078,VISTARA,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0,False,False,False,2026-04-18,1,BOM → HYD
UK079,VISTARA,DEL,BLR,2026-04-20 06:43:41.702,2026-04-20 10:34:41.702,231.0,False,False,False,2026-04-20,6,DEL → BLR
UK080,VISTARA,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0,False,False,False,2026-04-17,21,BLR → MAA
UK081,VISTARA,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,60.0,False,False,False,2026-04-18,22,BLR → DEL
UK082,VISTARA,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,271.0,False,False,False,2026-04-18,16,DEL → BOM
UK083,VISTARA,DEL,HYD,2026-04-20 14:10:41.702,2026-04-20 14:59:41.702,49.0,False,False,False,2026-04-20,14,DEL → HYD
UK084,VISTARA,MAA,DEL,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,216.0,True,False,False,2026-04-19,20,MAA → DEL
UK085,VISTARA,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,62.0,False,False,False,2026-04-19,2,MAA → DEL
UK086,VISTARA,CCU,BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,152.0,True,False,False,2026-04-17,23,CCU → BLR
UK087,VISTARA,HYD,MAA,2026-04-20 09:49:41.702,2026-04-20 13:17:41.702,208.0,False,False,False,2026-04-20,9,HYD → MAA
UK088,VISTARA,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,260.0,False,False,False,2026-04-18,19,MAA → BLR
UK089,VISTARA,BOM,HYD,2026-04-20 15:38:41.702,2026-04-20 19:50:41.702,252.0,False,False,False,2026-04-20,15,BOM → HYD
UK090,VISTARA,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,160.0,False,False,False,2026-04-17,14,HYD → MAA
UK091,VISTARA,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,234.0,False,False,False,2026-04-17,13,CCU → BOM
UK092,VISTARA,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,False,False,False,2026-04-18,11,MAA → BLR
UK093,VISTARA,HYD,CCU,2026-04-20 04:31:41.702,2026-04-20 05:21:41.702,50.0,False,False,False,2026-04-20,4,HYD → CCU
UK094,VISTARA,BOM,CCU,2026-04-20 23:26:41.702,2026-04-21 01:11:41.702,105.0,True,False,False,2026-04-20,23,BOM → CCU
UK095,VISTARA,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,134.0,False,False,False,2026-04-19,5,BOM → MAA
UK096,VISTARA,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0,True,False,False,2026-04-18,22,BLR → HYD
UK097,VISTARA,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,251.0,False,False,False,2026-04-19,0,HYD → BOM
UK098,VISTARA,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0,False,False,False,2026-04-18,13,CCU → DEL
UK099,VISTARA,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,248.0,False,False,False,2026-04-19,6,BOM → MAA
UK100,VISTARA,CCU,BLR,2026-04-20 04:40:41.702,2026-04-20 07:12:41.702,152.0,False,False,False,2026-04-20,4,CCU → BLR
UK101,VISTARA,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,163.0,False,False,False,2026-04-17,15,DEL → HYD
UK102,VISTARA,HYD,CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,123.0,False,False,False,2026-04-19,11,HYD → CCU
UK103,VISTARA,MAA,DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,194.0,True,False,False,2026-04-17,21,MAA → DEL
UK104,VISTARA,DEL,BOM,2026-04-20 12:30:41.702,2026-04-20 13:52:41.702,82.0,False,False,False,2026-04-20,12,DEL → BOM
UK105,VISTARA,CCU,HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,67.0,False,False,False,2026-04-19,17,CCU → HYD
UK106,VISTARA,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,131.0,False,False,False,2026-04-17,15,BOM → CCU
UK107,VISTARA,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0,False,False,False,2026-04-17,13,HYD → BOM
UK108,VISTARA,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0,False,False,False,2026-04-18,0,DEL → BLR
UK109,VISTARA,BLR,BOM,2026-04-20 16:06:41.702,2026-04-20 17:06:42.000,60.00496666666666,False,False,False,2026-04-20,16,BLR → BOM
UK110,VISTARA,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,287.0,False,False,False,2026-04-19,15,HYD → DEL
UK111,VISTARA,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,74.0,False,False,False,2026-04-19,11,MAA → BLR
UK112,UNKNOWN,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,162.0,False,False,False,2026-04-18,17,CCU → DEL
UK113,VISTARA,CCU,DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,264.0,False,False,False,2026-04-19,18,CCU → DEL
UK114,VISTARA,HYD,CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,108.0,False,False,False,2026-04-17,22,HYD → CCU
UK115,VISTARA,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,120.00496666666666,False,False,False,2026-04-19,11,BLR → BOM
UK116,VISTARA,CCU,BOM,2026-04-20 03:18:41.702,2026-04-20 07:06:41.702,228.0,False,False,False,2026-04-20,3,CCU → BOM
UK117,VISTARA,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,217.0,False,False,False,2026-04-18,13,BLR → BOM
UK118,VISTARA,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,60.00496666666666,False,False,False,2026-04-19,6,HYD → BLR
UK119,VISTARA,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,257.0,False,False,False,2026-04-19,0,BOM → CCU
UK120,VISTARA,HYD,DEL,2026-04-20 09:19:41.702,2026-04-20 13:30:41.702,251.0,False,False,False,2026-04-20,9,HYD → DEL
UK121,VISTARA,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,False,False,False,2026-04-18,8,BLR → BOM
UK122,VISTARA,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,180.0,False,False,False,2026-04-18,20,HYD → CCU
UK123,VISTARA,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,174.0,False,False,False,2026-04-19,17,BOM → DEL
UK124,VISTARA,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,154.0,False,False,False,2026-04-17,14,MAA → BLR
UK125,VISTARA,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0,False,False,False,2026-04-18,6,HYD → BOM
UK126,VISTARA,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0,True,False,False,2026-04-18,22,CCU → DEL
UK127,VISTARA,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0,False,False,False,2026-04-18,15,BOM → HYD
UK128,VISTARA,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0,False,False,False,2026-04-18,11,BOM → CCU
UK129,VISTARA,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.00496666666666,False,False,False,2026-04-18,6,HYD → MAA
UK130,VISTARA,MAA,BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,247.0,False,False,False,2026-04-19,15,MAA → BLR
UK131,VISTARA,BOM,DEL,2026-04-20 15:33:41.702,2026-04-20 19:39:41.702,246.0,False,False,False,2026-04-20,15,BOM → DEL
UK132,VISTARA,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,127.0,False,False,False,2026-04-17,14,BOM → DEL
UK133,VISTARA,BOM,DEL,2026-04-20 10:04:41.702,2026-04-20 13:16:41.702,192.0,False,False,False,2026-04-20,10,BOM → DEL
UK134,VISTARA,HYD,CCU,2026-04-20 13:44:41.702,2026-04-20 17:26:41.702,222.0,False,False,False,2026-04-20,13,HYD → CCU
UK135,VISTARA,HYD,DEL,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,113.0,True,False,False,2026-04-19,23,HYD → DEL
UK136,VISTARA,HYD,CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,223.0,False,False,False,2026-04-19,11,HYD → CCU
